Id;Comment;Like;Comment's timestamp;Post's timestamp;#Deaths;#Infected;#Healed;Annot 1;Annot 2;Annot 3;Final annotation
7517;Virusi vret vetem ata persona qe kan semundje shoqeruse apo serijoze . Tregone te verteten se virusi nuk i vret te gjith njerzit !;0;Friday, July 17, 2020 11:06pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7518;Ne Ferizaj ka raste qe ka dal pozitiv dhe nuk i kan treguar qe eshte pozitiv ,ju lutem merreni me seriozisht ;1;Friday, July 17, 2020 9:29pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7519;Kurr se besoj se asht e vertet kan than edhe laboratoret private i kan ilisenuar para 4,5 ditesh por ku isha une vet me provu dhe desha  Nikohesisht me ba testin per siguri tem jo more than AS qe bahet fjal per teste ende se qeverija snaka dhan lisensen ende ku me ju besu athere dikush po ja fut kot kur asht ne pytje laboratoret private meni spresin   Me mar lisensen por Siq shifet ska kurgja kur te ifektohen krejt ndoshta athere por von i nderuari Liridon;0;Friday, July 17, 2020 8:05pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;2;2;2
7520;Po cuditna qysh po shkon gjeth ky njeri me u kontrollu te mjeku, kur e dim qi shipatri nuknshkon te mjeku kurre;0;Friday, July 17, 2020 7:24pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7521;Këta personat e sheruar a ritestohen prap dhe personat dalin negativ?;1;Friday, July 17, 2020 6:59pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7522;Enis, zakonisht po te dalin llafet. ;1;Friday, July 17, 2020 6:36pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;1;0
7523;Ju nuk jeni tu i ba testet komunë të obiliqit ju i bani veq kur pacienti është para vdekjes;0;Friday, July 17, 2020 5:51pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7524;Te dielen jom testu e hala pergjigje skom marr veq jeni ka boni qka po doni  ktu me kto rezultate ,qe 3 dit gjdo dit pergjigjja e njejt sa her telefonoj” tash te lajmrojm zonje se un se kom listen e kan kolegt tjere “ edhe ende pa kurfar rezultati !!!!! ;2;Friday, July 17, 2020 4:48pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7525;Filloje edhe shkenca/mjekesia me u be instrument i politikes! Vjen nje ze nga lart dhe thote : Manipuloni me numra te qetesohet populli!E kta manipulimin e bene pershesh dhe po na fyejne inteligjencen gjitheve me kto shifra kontradiktore .Ruani shneten popull i dashtun , edhe mos e pritni oren e publikimeve se gjithe keto tani me nuk kane vlere, e vlere ka vetem maska,distanca dhe dashuria per te i mbrojtur familjet tona ❤️.;11;Friday, July 17, 2020 4:41pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7526;neve sa te duash thujna pe rrezikon shendetin per ne kurgjo me rreziku kuleten shiptarit ska ku shkon ma keq gjoba gjaobadhe vetem gjobaaa kfillem e mbajm distanc e krejt..;0;Friday, July 17, 2020 4:32pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;0;2;2
7527;o ra  ritmi qetash   kerka  sjem;0;Friday, July 17, 2020 4:29pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7528;Pse pej mshefni rastet;0;Friday, July 17, 2020 4:11pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7529;O po rrejn se sjan tu i testu hiq rastet e kontaktit;0;Friday, July 17, 2020 3:49pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7530;Maska ka kry pune;0;Friday, July 17, 2020 3:36pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;0;1;1
7531;Shacc a je quu;0;Friday, July 17, 2020 3:31pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7532;Tash fillon mu rrit numri juj imagjinar per mi mbyll prap bagetite.;1;Friday, July 17, 2020 3:24pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7533;Ska shanc veten 103 tregoni te verteten se gjysma e popllit jan te infektun vetem qe juvkan akuzu per keq menagjim ikeni qit kaq pak raste kjo asht mjerim per kit popull ku jemi tu jetu ;0;Friday, July 17, 2020 3:21pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7534;dobt;9;Friday, July 17, 2020 3:20pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;0;2;2
7535;Ka njerz me simptoma ene gjendje te keqe  e spo ju bahet Testi,as sju jepet trajtimi iduhur,personalisht di raste te tilla ne Mitrovicë.;0;Friday, July 17, 2020 3:10pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7536;Ku pe dini qe ka te sheruar kur ska ritestim?;1;Friday, July 17, 2020 3:08pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7537;Zoti hajr e boft, ma shume numra po shof se shkronja!!!“30.005“ te dyshuar qenkan keta!Qka po na informoni per nivel global, qka po na intereson fundja! ;0;Friday, July 17, 2020 3:06pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;2;2;2
7538;së paku a mund të ndani testet për herë të parë nga këto që ju  bëhen dikujt për herë të dytë?;0;Friday, July 17, 2020 2:51pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7539;Ej kqyrni be se lipjanin jeni tu e harru qe njo 2 dit;3;Friday, July 17, 2020 2:51pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7540;O ska virus jo ;0;Friday, July 17, 2020 2:43pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;1;2
7541;Tash i ka dal era ksaj pune si 100 si 200 kta numra ma ska rendesi me rendsi o me gjete ilaqin se  sa njeri eshte i infektun e sun e ban testin,  e ktu ma kan qit  103;1;Friday, July 17, 2020 2:42pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;0;2;2
7542;Pse drenasi 7 raste e vitia 0 pse ;5;Friday, July 17, 2020 2:36pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7543;Do vij dita mnga 200 te sheruar ishalla do zoti i kthehemu serisht normalitetit ❤;2;Friday, July 17, 2020 2:36pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;0;1;1
7544;Po më vjen keq me ju thonë veq numri i të infektuarve me Covid dhe i të vdekurve është shumëfish më i madh?;1;Friday, July 17, 2020 2:36pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7545;Prej 217 raste ra 103 raste nuk ka mundsi per 2 dit me ra kaq shum e pamundur ...;0;Friday, July 17, 2020 2:29pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;2;2;2
7546;Qitni krejt numrat mos ja futni se ska ra nr hiq;1;Friday, July 17, 2020 2:29pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7547;Per pak sun e paskni barazu sot ;0;Friday, July 17, 2020 2:29pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7548;Te nderuar ka dhene efekt bllokimi i jetes se nates ne Prishtine nga ora 21 deri ne 5.Efekti i maskave do te verehet mbas nje jave;1;Friday, July 17, 2020 2:27pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;0;0;0
7549;Kaq shpejt me jap efekt mbajtja e maskav a ??? Qudi!!! ;1;Friday, July 17, 2020 2:26pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7550;institutme sa di une asht data 17 e 16 dje ka qen ;0;Friday, July 17, 2020 2:23pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7551;Asht dasht ma mir me ndreq ramjen e lakores jo me rrejt kaq fort se spo hahet bre.;3;Friday, July 17, 2020 2:17pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7552;Keni deshtu o njerz, njerzt e smure po i ktheni po presin me ka 5 dite e 7 dite per me bo test, e kta qe kane kalu me covid spo mrrijn me bo test me pa a jane sheru. Pse spo folni ju si institut, heshtja e juaj eshte edhe bashkpunim ne kete deshtim.;2;Friday, July 17, 2020 2:16pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7553;Po bien po bien ;0;Friday, July 17, 2020 2:15pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;1;0;1
7554;Wowww sa shume u ul numri per tri dite masa te rrepta , po mire se sa ma pak testime aq ma e ulet shifra ;5;Friday, July 17, 2020 2:05pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7555;Dmth deri n'Gusht jon qeto raste edhe kthehmi normalitet;0;Friday, July 17, 2020 2:03pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;0;1;1
7556;Me kan me dit kah po dalin qita te Ferizajit (per qytetet tjera se di qysh o puna) kur qdo njani qe o tu shku me ba test jan tu i than qe ska teste?!?!?;1;Friday, July 17, 2020 2:02pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7557;Efekti i Denimeve te na Shqiptart jep rezultate te mdhaja. Nese don shqiptarin veq preke ne kulet menjeher masken e krejt i qet ;1;Friday, July 17, 2020 2:00pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7558;Po rreni, veq 20% të atyre që kanë simptoma jeni duke i testuar. Qytetarë të dashur keni kujdes virusi mund të kerë prekur në çdo shtepi tonën;0;Friday, July 17, 2020 1:59pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;0;2;2
7559;Pritni tash prej pushimeve kur tvijn double doubles ;1;Friday, July 17, 2020 1:59pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7560;Per 3 dit po bien numrat po dyshoj ne ata te analizav mos osht flejt e qato dit u ka qut hahahaha;0;Friday, July 17, 2020 1:54pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7561;Prej pardje ju deshtuat. Prej pardje ju i falsifikoni numrat sepse deshtuat ta kontrolloni virusin . Prej pardje ju u nenshtruat ndaj politikanve dhe sot jeni nsherbim te tyre duke falsifikuar numrin e te infektuarve , duke mos testuar mijra te infektuar qe rrezikojne qytetaret e tjere , vetem per ta ber te duket me mir ky pushtet i korruptuar . Njoh plot te infektuar qe si pranoni as ne oborr te institutit ,nderkohe qe testoni bythat e shendosha te politkanve dhe familjarve te tyr. Turp tju vij , te poshter . Kto mekate ndaj shendetit publik do tju zen nje dite;5;Friday, July 17, 2020 1:51pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7562;So puna mir hiq .....tash dite ma pak po dalin se po flejn keta te analizave se nja 1 jav ma heret 12 te nates i qitshin as vet se dishin sa jan ....;1;Friday, July 17, 2020 1:47pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;2;2;2
7563;Urime gezuar perhajr;2;Friday, July 17, 2020 1:41pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;1;1;1
7564;Çdo i 9 ose  i 10 person i prekt me covid-19 N’Kosov po i bje ;0;Friday, July 17, 2020 1:41pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7565;Efekti i maskave ;0;Friday, July 17, 2020 1:38pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;1;0;1
7566;Hajde rren hajde po skeni ba teste qe nja 4 dite hiq se nga 1000 veta dalin ne ditje.;6;Friday, July 17, 2020 1:38pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7567;Sdi kujt ja keni bo keto teste ne qe ishim per testim.asnjeher su testuam nuk po di nga keto shifra ende spo muj me kuptu kur po behen edhe ku shume kureshtare jame ;12;Friday, July 17, 2020 1:36pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;2;2;2
7568;dikush o ka rren qetu ;2;Friday, July 17, 2020 1:35pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7569;Zhegu e ka hallakat virusin ;0;Friday, July 17, 2020 1:33pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;1;0
7570;Abajn pun maskat nqaf dje ntokbahqe 90% nqaf ikishin pas 10 % ngoj ne hund 0 %;5;Friday, July 17, 2020 1:31pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7571;Mendoj se ne fillim duhet te shenohet nr i rasteve te vdekjeve,qe jane nga 6,7 per qdo dite!;0;Friday, July 17, 2020 1:31pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7572;Shqetesuse vazhdon te mbetet numri i larte i te vdekurve;0;Friday, July 17, 2020 1:30pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;0;2;0
7573;Shume mire qe po bjen numri e po rriten rastet e sherume, veq shume bre e pa logjikshme si dul ligji per maska me ra qeshtu, qysh na keni thon ju 2 jave duhet me u marr vesh a ki a jo, qysh more vlla ra meniher , normalisht ish dasht edhe minimumi 10 dite me pas raste te njejta edhe masnje mas 2 jave me u pa suksesi i maskave , shume interesant ;25;Friday, July 17, 2020 1:29pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7574;ran qito maska,ju ra puna edhe bijav n’dubai.KAPRROLLAT solidarizohen me bijat tona qe jon ka na zbardhin ftyren midis dubait;0;Friday, July 17, 2020 1:28pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7575;Propagande e paster me kta numra. Qfare masa tjera jon marre per me pas ksi renie drastike t rasteve se nuk jemi ndijeni.;22;Friday, July 17, 2020 1:27pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7576;SKA VIRUS ;1;Friday, July 17, 2020 1:26pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;1;2
7577;Keni ba mir qe e keni qit ndrrimin e paradites me i kallzu rastet se ma pak po dalin ;0;Friday, July 17, 2020 1:25pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;1;1;1
7578;Me emer te Zotin kadl dal po largoet ky Virus shpresojm te jem shendosh e mir tash e tutje ;0;Friday, July 17, 2020 1:24pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;1;1;1
7579;Nuk jane rezultatet e sakta! Nuk ka renie te te infektuarve!;3;Friday, July 17, 2020 1:23pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7580;Shifren 6000 mij gati e keni mbrri per Obsh ;1;Friday, July 17, 2020 1:22pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7581;Ne veq pak diktature duam se perndryshe stabilizohet situata,efektet e maskave;69;Friday, July 17, 2020 1:22pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;1;2;0
7582;bravoo do bjen numri shum shpejt  ne 0;2;Friday, July 17, 2020 1:22pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;1;1;1
7583;P. D. ka marr  that spo pagun  diqka hiq;2;Friday, July 17, 2020 1:22pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7584;A edhe ktu niset mi shti hunt, po normal qe dalin ma pak raste kur s’testohen njerzit, veç kush ka te njofshem.;4;Friday, July 17, 2020 1:21pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7585;Kah 10 ditë tu pritë njerëzitë për rezultat, as një konfirmim me shkrim,  dështim total .;1;Friday, July 17, 2020 1:21pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7586;Instituti Kombëtar i Shëndetësisë Publike të Kosovës megjith respektin  ndaj punes dhe angazhimit tuaj , mos u bani si kta politikanat per secilin pacinet shtoni se ka pas smundje shoqruese , nuk osht e vertete , une personalisht i njoh 2 raste qe skan pasur semundje shoqeruese , mos boni polemika politike... ma mir nje e vertet e hidhur  se nje rrene e bukur!....;13;Friday, July 17, 2020 1:21pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7587;Shpejt ra nr akoma pa u ba dy jave nga karantinimi si ka mundesi?Apo te henen rriten dyfish prap?.;38;Friday, July 17, 2020 1:20pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7588;Virusi I Hashimit ka fillu me ra euuu po qi knaqen popullin me rren;0;Friday, July 17, 2020 1:20pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;2;2
7589;Ra kuicenti S. K.;0;Friday, July 17, 2020 1:20pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7590;Shum interesont ne gjk asni rast pozitiv ama shum te vdekor qaosht ka bohet keshtu zoti na rujt;3;Friday, July 17, 2020 1:20pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;2;0
7591;I ki i ki edhe ti  2 / 3  maska, krejtë i kemi ka  2 / 3  maska!;1;Friday, July 17, 2020 1:20pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7592;103 raste nga ato qe ju zgjedhni per t'i testuar. E verteta eshte qe ky numer eshte shumfish me i larte. Spitalet tona pranojne per testim vetem rastet e renda. Prandaj kur jepen keta numra, ta kemi parasysh qe behet fjale per numra me gjendje te renduar shendetesore.;34;Friday, July 17, 2020 1:20pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7593;Prei qe nisum me i qit maskat ran rastet ;0;Friday, July 17, 2020 1:19pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;1;1;1
7594;Ka Virus !!;2;Friday, July 17, 2020 1:19pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;1;2;1
7595;na kallxun ma heret  aja llava qeve se kishin ba diqka;1;Friday, July 17, 2020 1:18pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7596;Ska Virus!!!;16;Friday, July 17, 2020 1:18pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;1;2
7597;Efekti i maskave po jep efekt pozitiv sic po shihet;13;Friday, July 17, 2020 1:18pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;1;1;1
7598;A ka naj recet per torte se qato nau kan hargjit!;5;Friday, July 17, 2020 1:18pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7599;I ka ra   temparatura   laboratorit   tash;3;Friday, July 17, 2020 1:18pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7600;Tash edhe najdit kur tbjen numri krejt del Labi thot ja kom qellu SKA VIRUS ;4;Friday, July 17, 2020 1:17pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7601;Respekt per juu;0;Friday, July 17, 2020 1:17pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;1;1;1;1
7602;Orari mir tash spi perzihen numrat ati nlaborator se na pat myt me raste n23 ora kur i qitke;27;Friday, July 17, 2020 1:17pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;2;2;1;2
7603;"Nashti po dal pak jasht temes veq e pershendes '""zotri bexhet pacolliiin""";287;Friday, July 17, 2020 1:17pm GMT;Friday, July 17, 2020 3:16pm GMT;6;103;95;0;0;0;0
7604;Ju jeni te dyshimt fillimisht, duhet me ja ba si Trump me i raportu rastet me emra e mbiemra se boll mashtruat.;0;Sunday, July 19, 2020 8:04am GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;2;2;2;2
7605;Një hap para dy e gjysëm, pardon, tre hapa mbrapa !!! ;0;Saturday, July 18, 2020 8:39pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;0;2;2;2
7606;BOLL boll ma me rrenaaaaa qysh ukan kjo kanga hahah;0;Saturday, July 18, 2020 6:56pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;2;2;2;2
7607;Po ju pershendes dhe po ju deshiroj pun te pa lodhme gjith stafit te institutit te shendetit publik ju falenderojm per keshillat  dhe ndihmen qe e beni per neve familjev tona ..dhe gjith popullit ton ;2;Saturday, July 18, 2020 6:52pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;1;1;1;1
7608;Une para ca dite pata nje rast ne emergjenc.... Me te vertet nuk jeni te vetdishem sa njerin e sjellen ne gjendje te rend  ne intenziv nga Covidi.... Kish qen mir njeher mi ra ka spitali me pa gjendjen tani qateher as ballkon skemi me dal e le me shit mend kafeve...e mu relaxu kishe cka jeni tu fol bree se krejt ok eshte ...Por jo gabim eshte kjo Nese nuk e ruajm veten nuk mundet neve as Ministri e’as Polica e askush mena rujt oo njerz ... leni pallavrat po kujdesuni per vete dhe familjet tuajat .... Po ti kishit pa me syt e juj ata persona tu luftu me jet ju betohem qe nuk kishit me fol keshtu ‍♀️‍♀️‍♀️ Nuk o koha me kritiku po perqendrim te kujdesit tek fundit pos vetes po ja bejm ...Resepkt per mjeket te cilet maximunin e jepshin ne kushte mjerushme te punes ....E ju allahile mos u nalni veq grahni shqipe se qysh jem i kem punt !;12;Saturday, July 18, 2020 6:01pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;1;0;2;0
7609;Jemi lodhe prej komentuesve ANLAFABET ketu. Krejt konspiracion. Te keta tipa vetem gje me pelqen. Se edhe sdine asgje se kan ngel ne qdo lemi edhe prap kane guxim me fole;1;Saturday, July 18, 2020 5:48pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;1;0;2;0
7610;Edhe nja 140 i keni nëpër shpija që shteti nuk është  tu ju jap ndihmë fare. Marre ;1;Saturday, July 18, 2020 5:26pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;2;2;2;2
7611;u qfar rasti tani 2:0 per llapin  ;1;Saturday, July 18, 2020 4:48pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;0;0;0;0
7612;Brravo +- ;0;Saturday, July 18, 2020 4:33pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;0;1;1;1
7613;Hajr ishalla ;0;Saturday, July 18, 2020 4:24pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;1;0;1;1
7614;Nuk e kuptoj pse  na shohim veq zi sipas do komenteve qe po shohe nuk po jan te knaqen me nr te vogel te rasteve pozitive e me numer me te madhe te te sheruarve, sipas disave me mir te jet e kunderta raste pozitive me shum dhe te sheruar me pak. Jemi mesuar veq me kritiku te tjeret po ne qka benem per me kontribu ne ket drejtim, per pos se tuj shkru nga telefoni jo keta keq jo ata mir per disa keta mir e ata keq perpara. Un mendoj qe ne si popullat duhet te kontribojm me teper per ket pune. Kush eshte ose kush ka qen ne evrop ka pa se ska rendesi kush eshte minister po jan ekspertat qe i qesin masat mbrojtese. Psh te na qeta jan ne krye te instituti si me vv qeveri si tash te njejtit njerez jan. A po i bika qe ky z. Ramadani e z. Krasniqi qeverin kurti e kan kshillu me mir se tash qeverin hoti?. Un mendoj qe se pari duhet vediesim per secilin ne e pastaj ti kritikojm te tjeret. Qka mundem me kritiku dikon qe spo merr masa pwr deri sa un dal ne qytet  pa masa mbrojtese kush me ka faj mu;11;Saturday, July 18, 2020 3:21pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;1;0;2;0
7615;Po më duket përparësi vetëm Prishtina ,ne në vendet tjera shumë shumë pak ,dyfishoni mostrat e  testeve edhe në  qytetet tjera !;5;Saturday, July 18, 2020 3:04pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;0;0;2;0
7616;Kësaj pune i thojnë (DUSHKË PËR GOGËL);3;Saturday, July 18, 2020 2:42pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;0;0;2;0
7617;Te henen 300 kan me dal se e diela pushim‍♀️;5;Saturday, July 18, 2020 2:17pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;0;0;0;0
7618;Dmth qetash ka vend nspital a ;0;Saturday, July 18, 2020 2:17pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;0;0;0;0
7619;Nese duam qe lakorja ta merr teposhtezen, per hir te shendetit tone familjar dhe publik dhe qe diaspora te vije dhe te pushoje si duhet, duhet respektuar masat e thjeshta: maskat, distancim fizik social, higjiene!;17;Saturday, July 18, 2020 2:13pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;1;1;0;1
7620;30 kerveta u nshun ;2;Saturday, July 18, 2020 2:07pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;0;0;0;0
7621;Veq runu barazoni mos i shkruni nfunt ma shum te sherun se te infektun;1;Saturday, July 18, 2020 2:03pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;0;0;0;0
7622;Hiqni te gjitha masat, mbase raste po ka sadush ne q‘do variant!!! Masat jan te kota, mjafte kemi pas masa para luftes.Ka 4 muaj qe vertiteni me keto masa, veq vendin po ja ndryshoni!;0;Saturday, July 18, 2020 1:56pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;2;2;2;2
7623;Aa shyqyr mo e ulet numrin;0;Saturday, July 18, 2020 1:53pm GMT;Saturday, July 18, 2020 3:12pm GMT;6;145;171;1;1;1;1
